producer_id,season,reporting_month,state,county,usda_farm_resource_region,usda_region_code,fsa_state_office,fsa_county_office,farm_latitude,farm_longitude,producer_type,farm_size_acres,primary_crop,secondary_crop,insured_acres,irrigated_flag,historical_program_participation_flag,underserved_producer_flag,new_producer_flag,historical_yield_value,historical_yield_unit,three_year_avg_yield,yield_volatility_index,last_season_loss_flag,crop_diversity_score,seasonal_rainfall_inches,rainfall_deviation_pct,avg_temperature_f,heat_stress_days,drought_index,flood_risk_index,storm_exposure_flag,soil_type,soil_ph,soil_moisture_index,soil_organic_matter_pct,erosion_risk_index,land_productivity_index,ndvi,ndvi_missing_flag,ndvi_change,crop_health_index,satellite_stress_flag,pest_pressure_flag,disease_pressure_flag,seed_delivery_delay_days,fertilizer_delivery_delay_days,distance_to_input_depot_miles,extension_visit_count,last_extension_visit_days_ago,planting_delay_days,input_credit_amount_usd,repayment_rate,prior_default_flag,loan_distress_flag,current_balance_usd,days_past_due,financial_stress_index,low_input_flag,delayed_planting_flag,drought_stress_flag,crop_health_stress_flag,repayment_stress_flag,logistics_stress_flag,support_gap_flag,priority_signal_count,yield_risk_score,repayment_risk_score,intervention_urgency_score,yield_risk_band,repayment_risk_band,intervention_urgency_band,intervention_priority_tier,recommended_action,approval_required,explanation_summary,action_rationale
US001613,2024-25,2025-02,MN,Polk,Northern Crescent,R02,MN FSA State Office,Polk County FSA Office,46.5703,-93.6935,individual,199.1,soybeans,vegetables,169.4,0,0,0,1,48.64,bu/acre,52.25,0.438,0,0.64,33.1,-12.0,64.0,6,0.576,0.375,0,silt loam,5.82,0.666,3.86,0.357,0.895,0.635,0,-0.01,0.694,0,0,0,5,5,28.0,2,99,11,11467.08,0.652,0,0,6639.97,37,0.245,1,1,0,0,1,0,0,3,0.433,0.396,0.319,medium,medium,low,routine_monitoring,targeted_input_topup,1,Main drivers: delayed planting; low input access; repayment stress.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US001614,2024-25,2025-02,NY,Ontario,Northern Crescent,R02,NY FSA State Office,Ontario County FSA Office,43.1882,-75.1982,individual,242.8,soybeans,wheat,175.6,0,1,1,0,43.81,bu/acre,46.83,0.415,0,0.48,29.7,11.6,59.4,12,0.538,0.345,1,clay,6.0,0.407,2.58,0.606,0.599,0.486,0,-0.01,0.551,0,0,0,3,5,6.7,3,3,6,13553.76,0.736,0,0,11578.16,17,0.172,0,0,0,0,0,0,0,0,0.342,0.27,0.224,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US001615,2024-25,2025-01,MI,Ottawa,Northern Crescent,R02,MI FSA State Office,Ottawa County FSA Office,43.954,-84.9016,individual,328.0,corn,wheat,157.6,0,1,0,0,172.29,bu/acre,178.49,0.215,0,0.48,31.4,10.0,68.8,18,0.29,0.148,0,silt loam,5.88,0.563,2.53,0.623,0.474,,1,-0.0,0.235,1,0,0,3,5,17.5,0,69,8,12103.36,0.847,0,0,10651.52,32,0.132,0,0,0,1,1,0,1,3,0.347,0.402,0.435,medium,medium,medium,active_monitoring,extension_officer_dispatch,0,Main drivers: crop health stress; repayment stress; limited support coverage.,"Farmer risk is elevated and support coverage appears limited, so extension dispatch is recommended."
US001616,2024-25,2025-02,RI,Kent,Northern Crescent,R02,RI FSA State Office,Kent County FSA Office,42.0209,-71.566,individual,136.0,dairy_feed,vegetables,125.9,0,1,1,0,186.31,bu/acre,195.22,0.219,0,0.65,36.0,5.0,71.5,8,0.38,0.139,0,organic,6.5,0.498,2.36,0.317,0.582,0.723,0,-0.01,0.731,0,0,0,3,1,8.9,4,3,0,8699.47,0.844,0,0,7059.29,2,0.09,0,0,0,0,0,0,0,0,0.28,0.197,0.198,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US001617,2024-25,2025-01,DE,Sussex,Northern Crescent,R02,DE FSA State Office,Sussex County FSA Office,38.749,-75.9245,family_farm,105.0,corn,,55.9,0,1,0,0,186.81,bu/acre,196.6,0.423,0,0.44,28.4,13.3,64.6,5,0.415,0.093,0,organic,5.51,0.467,3.6,0.627,0.697,,1,0.04,0.22,0,0,0,1,1,32.6,1,48,6,5779.32,0.633,0,0,2873.78,26,0.239,0,0,0,0,0,0,0,0,0.359,0.213,0.231,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US001618,2024-25,2025-03,MI,Ingham,Northern Crescent,R02,MI FSA State Office,Ingham County FSA Office,44.4619,-83.9635,individual,260.9,soybeans,,205.0,0,1,0,0,54.63,bu/acre,57.59,0.309,0,0.67,25.6,0.3,61.5,2,0.429,0.294,0,clay,6.15,0.543,1.47,0.232,0.769,0.575,0,-0.11,0.634,1,0,0,7,5,29.9,1,54,8,10427.03,0.876,0,0,8262.43,14,0.089,0,0,0,1,0,0,0,1,0.462,0.176,0.257,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: crop health stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US001619,2024-25,2025-03,MD,Frederick,Northern Crescent,R02,MD FSA State Office,Frederick County FSA Office,39.2943,-77.8095,family_farm,334.4,dairy_feed,corn,198.4,0,1,0,0,136.36,bu/acre,141.68,0.322,0,0.5,35.2,13.5,58.3,6,0.313,0.235,0,sandy loam,5.28,0.482,3.81,0.087,0.63,0.741,0,0.02,0.741,0,0,0,3,4,11.8,2,15,7,7869.24,0.617,0,0,4397.2,31,0.256,1,0,0,0,1,0,0,2,0.359,0.273,0.226,medium,low,low,routine_monitoring,targeted_input_topup,1,Main drivers: low input access; repayment stress.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US001620,2024-25,2025-01,VT,Addison,Northern Crescent,R02,VT FSA State Office,Addison County FSA Office,43.6621,-72.316,corporation,131.9,wheat,hay,86.3,0,0,0,0,61.4,bu/acre,63.01,0.239,0,0.38,36.1,3.5,66.2,6,0.212,0.109,0,sandy clay,6.25,0.551,3.36,0.248,0.875,0.696,0,0.03,0.72,0,0,0,8,9,21.4,0,27,1,5816.45,0.72,0,0,3036.57,14,0.174,1,0,0,0,0,1,0,2,0.341,0.403,0.258,medium,medium,low,routine_monitoring,targeted_input_topup,1,Main drivers: low input access; logistics stress.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US001621,2024-25,2024-12,DE,Kent,Northern Crescent,R02,DE FSA State Office,Kent County FSA Office,38.6209,-75.3794,individual,178.4,soybeans,,88.5,0,1,0,0,42.47,bu/acre,44.61,0.294,0,0.44,36.2,-3.2,68.3,0,0.399,0.196,0,clay,6.72,0.592,4.16,0.104,0.557,0.598,0,-0.17,0.658,1,0,0,3,5,3.0,2,3,11,9070.39,0.408,1,1,7880.73,75,0.614,0,1,0,1,1,0,0,3,0.436,0.649,0.347,medium,medium,medium,active_monitoring,monitor_only,0,Main drivers: delayed planting; crop health stress; repayment stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US001622,2024-25,2024-10,VT,Orange,Northern Crescent,R02,VT FSA State Office,Orange County FSA Office,43.8841,-71.6977,individual,56.8,wheat,,40.4,0,0,0,0,55.99,bu/acre,60.41,0.405,0,0.23,34.6,12.2,67.1,14,0.194,0.657,0,loam,5.91,0.58,3.82,0.4,0.584,0.486,0,-0.29,0.498,1,1,0,5,3,20.7,3,3,3,2541.48,0.346,1,1,1059.95,54,0.616,0,0,0,1,1,0,0,2,0.355,0.578,0.31,medium,medium,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress; repayment stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US001623,2024-25,2024-10,MI,Saginaw,Northern Crescent,R02,MI FSA State Office,Saginaw County FSA Office,43.9852,-84.9415,individual,282.9,dairy_feed,soybeans,156.5,1,0,0,0,153.22,bu/acre,164.99,0.528,0,0.54,31.2,-18.2,66.0,0,0.678,0.13,0,loam,6.16,0.464,3.26,0.043,0.645,0.624,0,-0.08,0.586,0,0,1,6,5,22.8,0,50,4,12532.26,0.797,0,0,5458.24,15,0.134,0,0,1,1,0,0,1,3,0.48,0.384,0.463,medium,medium,medium,active_monitoring,drought_advisory,0,Main drivers: drought stress; crop health stress; limited support coverage.,"Moisture and rainfall indicators point to drought stress, so advisory support is appropriate."
US001624,2024-25,2024-11,VT,Franklin,Northern Crescent,R02,VT FSA State Office,Franklin County FSA Office,44.2796,-73.5671,family_farm,254.6,corn,soybeans,242.6,0,1,0,0,156.27,bu/acre,166.71,0.383,1,0.5,46.3,6.6,69.6,0,0.189,0.047,0,sandy clay,4.82,0.541,3.44,0.194,0.896,0.596,0,-0.14,0.578,0,0,1,3,7,20.8,0,53,4,9182.8,0.613,0,0,8046.63,15,0.236,0,0,0,1,1,0,1,3,0.408,0.415,0.443,medium,medium,medium,active_monitoring,pest_control_visit,0,Main drivers: crop health stress; repayment stress; limited support coverage.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US001625,2024-25,2025-03,NH,Merrimack,Northern Crescent,R02,NH FSA State Office,Merrimack County FSA Office,43.971,-72.6507,family_farm,25.2,wheat,,15.3,0,1,0,0,50.27,bu/acre,52.4,0.385,1,0.3,30.6,-5.9,67.6,6,0.34,0.295,0,sandy clay,6.51,0.584,3.99,0.584,0.682,0.713,0,0.19,0.736,0,0,0,5,7,46.4,2,8,11,2000.0,0.752,0,0,1309.51,33,0.184,0,1,0,0,1,0,0,2,0.435,0.287,0.28,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting; repayment stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US001626,2024-25,2025-03,NH,Grafton,Northern Crescent,R02,NH FSA State Office,Grafton County FSA Office,43.9229,-71.5096,family_farm,82.8,soybeans,dairy_feed,45.4,0,1,0,1,55.22,bu/acre,60.32,0.305,1,0.48,37.4,13.5,70.9,8,0.371,0.129,0,organic,5.8,0.587,2.75,0.256,0.718,0.602,0,-0.12,0.589,0,0,1,4,9,34.5,3,61,13,4707.19,0.602,0,0,3518.77,31,0.263,1,1,0,1,1,1,0,5,0.542,0.591,0.575,medium,medium,medium,active_monitoring,pest_control_visit,0,Main drivers: delayed planting; crop health stress; low input access; repayment stress; logistics stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US001627,2024-25,2024-11,MD,Kent,Northern Crescent,R02,MD FSA State Office,Kent County FSA Office,38.9691,-76.0769,individual,157.2,dairy_feed,hay,88.6,0,1,1,0,141.24,bu/acre,146.65,0.276,1,0.42,31.3,5.8,63.6,17,0.307,0.28,0,sandy loam,6.95,0.699,3.0,0.272,0.699,0.727,0,0.09,0.764,0,0,0,4,6,14.9,1,35,15,7539.59,0.785,0,0,3104.66,10,0.133,0,1,0,0,0,0,0,1,0.438,0.226,0.239,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US001628,2024-25,2025-01,VT,Franklin,Northern Crescent,R02,VT FSA State Office,Franklin County FSA Office,44.3749,-72.53,family_farm,42.5,corn,,22.9,0,1,0,1,134.02,bu/acre,138.45,0.281,0,0.32,44.5,0.5,63.7,0,0.267,0.097,0,silt loam,6.08,0.655,3.0,0.284,0.667,0.809,0,0.11,0.815,0,0,0,2,1,12.1,1,44,1,2308.42,0.811,0,0,1675.71,23,0.137,0,0,0,0,0,0,0,0,0.181,0.226,0.182,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US001629,2024-25,2024-11,CT,Hartford,Northern Crescent,R02,CT FSA State Office,Hartford County FSA Office,41.4766,-72.4975,individual,315.6,corn,vegetables,214.3,0,1,1,0,152.63,bu/acre,166.35,0.396,1,0.34,28.4,7.4,65.8,0,0.27,0.446,0,sandy loam,6.52,0.506,2.02,0.269,0.741,0.676,0,-0.03,0.619,0,1,0,7,2,3.0,3,42,3,11160.12,0.835,0,0,11291.77,13,0.111,0,0,0,1,0,0,0,1,0.606,0.237,0.338,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US001630,2024-25,2024-10,DE,Kent,Northern Crescent,R02,DE FSA State Office,Kent County FSA Office,38.937,-76.237,individual,125.4,vegetables,dairy_feed,77.9,1,1,0,0,281.82,cwt/acre,276.63,0.231,1,0.45,40.1,7.4,59.1,11,0.26,0.193,1,sandy loam,5.59,0.511,2.78,0.32,0.841,0.705,0,0.07,0.72,1,0,0,0,5,31.5,1,63,3,15255.62,0.833,0,0,11853.31,17,0.118,0,0,0,1,0,0,0,1,0.435,0.311,0.288,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: crop health stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US001631,2024-25,2025-02,NY,Jefferson,Northern Crescent,R02,NY FSA State Office,Jefferson County FSA Office,43.6474,-75.6845,individual,128.3,corn,vegetables,114.2,0,1,0,0,135.67,bu/acre,152.79,0.484,1,0.56,41.0,6.9,58.8,17,0.517,0.056,0,loam,6.9,0.452,3.6,0.543,0.604,0.418,0,-0.05,0.43,0,1,0,6,8,15.0,3,34,5,6788.45,0.699,0,0,6794.51,20,0.195,0,0,0,1,0,0,0,1,0.427,0.283,0.332,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US001632,2024-25,2024-10,MI,Berrien,Northern Crescent,R02,MI FSA State Office,Berrien County FSA Office,45.1151,-85.3766,family_farm,859.3,dairy_feed,corn,427.7,0,1,0,0,130.8,bu/acre,134.41,0.346,0,0.64,39.3,11.8,60.8,1,0.224,0.065,0,clay,6.38,0.642,2.86,0.599,0.68,0.707,0,0.19,0.741,1,0,0,7,4,51.9,6,11,10,42108.68,0.481,1,0,23664.83,52,0.544,0,0,0,1,1,0,0,2,0.382,0.571,0.371,medium,medium,medium,active_monitoring,monitor_only,0,Main drivers: crop health stress; repayment stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US001633,2024-25,2025-02,PA,Lancaster,Northern Crescent,R02,PA FSA State Office,Lancaster County FSA Office,40.9669,-77.5024,family_farm,240.3,wheat,,118.0,0,1,1,0,49.55,bu/acre,51.3,0.339,0,0.4,31.6,15.0,58.8,7,0.285,0.148,0,silt loam,6.38,0.415,2.81,0.196,0.498,0.557,0,-0.14,0.602,0,0,0,1,1,8.8,0,52,0,8709.52,0.845,0,0,8500.18,0,0.087,0,0,0,1,0,0,1,2,0.367,0.35,0.382,medium,medium,medium,active_monitoring,extension_officer_dispatch,0,Main drivers: crop health stress; limited support coverage.,"Farmer risk is elevated and support coverage appears limited, so extension dispatch is recommended."
US001634,2024-25,2025-01,MN,Blue Earth,Northern Crescent,R02,MN FSA State Office,Blue Earth County FSA Office,46.7465,-94.9568,family_farm,788.2,corn,,388.2,0,1,0,0,128.4,bu/acre,142.79,0.514,0,0.44,40.5,-8.2,61.1,2,0.423,0.144,0,loam,6.74,0.39,4.45,0.138,0.613,0.511,0,-0.09,0.487,0,1,0,4,2,42.2,2,35,7,45168.64,0.983,0,0,40968.4,9,0.03,0,0,0,1,0,0,0,1,0.399,0.188,0.251,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US001635,2024-25,2025-03,NH,Merrimack,Northern Crescent,R02,NH FSA State Office,Merrimack County FSA Office,43.7816,-72.0411,family_farm,260.3,soybeans,wheat,130.4,0,1,1,1,51.6,bu/acre,59.46,0.577,1,0.63,31.3,-18.7,55.4,12,0.685,0.045,0,sandy loam,7.03,0.512,3.35,0.318,0.596,0.71,0,0.02,0.644,0,1,0,8,5,25.8,2,25,11,14141.26,0.664,0,0,6459.72,27,0.224,1,1,1,1,0,1,0,5,0.756,0.414,0.51,high,medium,medium,active_monitoring,planting_support,1,Main drivers: drought stress; delayed planting; crop health stress; low input access; logistics stress.,Combined drought pressure and delayed planting suggest direct planting support is the most useful intervention.
US001636,2024-25,2025-02,NY,Erie,Northern Crescent,R02,NY FSA State Office,Erie County FSA Office,43.3804,-75.5494,individual,33.2,corn,dairy_feed,26.5,0,1,1,0,158.1,bu/acre,168.0,0.461,0,0.58,32.6,-18.1,61.8,6,0.491,0.145,0,sandy loam,6.24,0.538,3.74,0.208,0.557,0.466,0,-0.12,0.557,1,0,0,3,6,3.0,6,3,2,2000.0,0.763,0,0,1030.01,22,0.162,0,0,1,1,0,0,0,2,0.365,0.27,0.268,medium,low,low,routine_monitoring,drought_advisory,0,Main drivers: drought stress; crop health stress.,"Moisture and rainfall indicators point to drought stress, so advisory support is appropriate."
US001637,2024-25,2025-03,NH,Hillsborough,Northern Crescent,R02,NH FSA State Office,Hillsborough County FSA Office,43.4926,-71.3718,corporation,236.3,dairy_feed,,185.1,0,1,0,0,154.51,bu/acre,169.23,0.419,0,0.5,30.3,12.8,68.2,19,0.392,0.447,1,organic,6.92,0.362,3.15,0.135,0.474,0.542,0,-0.05,0.514,0,0,1,5,2,26.4,3,12,8,15807.5,0.827,0,0,7695.31,15,0.118,0,0,0,1,0,0,0,1,0.456,0.33,0.308,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US001638,2024-25,2025-02,MA,Bristol,Northern Crescent,R02,MA FSA State Office,Bristol County FSA Office,42.6486,-71.5421,individual,108.2,soybeans,wheat,80.6,0,1,0,0,37.36,bu/acre,39.35,0.309,0,0.32,30.2,6.2,59.6,12,0.09,0.178,0,organic,5.83,0.398,4.05,0.334,0.448,0.686,0,-0.01,0.62,0,0,1,2,0,15.0,3,60,7,6707.7,0.909,0,0,6907.93,11,0.067,0,0,0,1,0,0,0,1,0.396,0.207,0.196,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US001639,2024-25,2025-03,ME,Penobscot,Northern Crescent,R02,ME FSA State Office,Penobscot County FSA Office,44.5171,-68.7745,family_farm,207.8,wheat,,99.7,0,1,0,0,60.49,bu/acre,63.3,0.242,0,0.33,30.5,-12.8,58.2,1,0.371,0.125,0,loam,6.7,0.415,2.78,0.188,0.622,0.575,0,-0.14,0.615,1,0,0,1,0,7.7,0,81,12,8019.36,0.848,0,0,8335.84,8,0.097,0,1,0,1,0,0,1,3,0.487,0.375,0.457,medium,medium,medium,active_monitoring,extension_officer_dispatch,0,Main drivers: delayed planting; crop health stress; limited support coverage.,"Farmer risk is elevated and support coverage appears limited, so extension dispatch is recommended."
US001640,2024-25,2024-11,MD,Frederick,Northern Crescent,R02,MD FSA State Office,Frederick County FSA Office,38.524,-77.1218,individual,123.3,wheat,,69.7,0,1,1,0,50.78,bu/acre,55.85,0.364,1,0.29,36.9,-0.8,58.2,4,0.339,0.544,0,organic,5.91,0.666,3.66,0.284,0.766,0.547,0,-0.07,0.553,0,1,0,0,3,25.2,2,40,3,5404.45,0.735,0,0,2448.8,0,0.146,0,0,0,1,0,0,0,1,0.386,0.279,0.263,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US001641,2024-25,2024-12,NH,Rockingham,Northern Crescent,R02,NH FSA State Office,Rockingham County FSA Office,43.0681,-72.0898,individual,316.0,soybeans,,190.6,0,0,1,0,45.78,bu/acre,47.65,0.327,1,0.4,37.1,-4.4,58.7,16,0.328,0.097,0,clay,6.78,0.513,1.91,0.381,0.803,0.592,0,0.01,0.641,0,0,0,3,0,38.8,3,23,10,14996.39,0.849,0,0,11799.58,31,0.13,0,0,0,0,1,0,0,1,0.264,0.316,0.241,low,low,low,routine_monitoring,monitor_only,0,Main drivers: repayment stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US001642,2024-25,2025-02,VT,Washington,Northern Crescent,R02,VT FSA State Office,Washington County FSA Office,44.6979,-71.8016,family_farm,87.8,corn,wheat,66.8,0,0,0,0,186.28,bu/acre,189.23,0.392,0,0.46,28.1,10.5,61.7,0,0.13,0.055,0,clay,6.72,0.574,4.4,0.524,0.524,0.791,0,0.1,0.79,0,0,0,2,5,16.2,2,3,0,3120.92,0.942,0,0,2337.39,0,0.032,0,0,0,0,0,0,0,0,0.27,0.276,0.19,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US001643,2024-25,2024-10,WI,Dane,Northern Crescent,R02,WI FSA State Office,Dane County FSA Office,43.703,-90.7985,individual,115.1,corn,soybeans,65.2,0,1,0,0,161.61,bu/acre,176.7,0.374,1,0.62,31.7,10.1,61.4,2,0.295,0.054,0,clay,5.19,0.598,4.15,0.116,0.577,0.572,0,0.05,0.56,0,1,0,6,0,15.9,2,32,5,4220.46,0.756,0,0,4424.52,0,0.135,0,0,0,1,0,0,0,1,0.434,0.181,0.216,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US001644,2024-25,2024-11,MA,Worcester,Northern Crescent,R02,MA FSA State Office,Worcester County FSA Office,42.8145,-71.8478,individual,140.6,soybeans,,103.1,0,0,0,0,38.21,bu/acre,42.39,0.494,0,0.61,34.3,-8.0,63.0,10,0.405,0.183,0,organic,6.42,0.612,4.36,0.314,0.554,0.553,0,-0.05,0.549,1,1,0,2,4,3.9,1,28,12,4818.24,0.578,0,0,4170.03,13,0.251,1,1,0,1,1,0,0,4,0.572,0.335,0.364,medium,low,medium,active_monitoring,pest_control_visit,0,Main drivers: delayed planting; crop health stress; low input access; repayment stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US001645,2024-25,2024-12,PA,Lancaster,Northern Crescent,R02,PA FSA State Office,Lancaster County FSA Office,41.6319,-77.1176,cooperative,276.6,dairy_feed,wheat,213.5,0,0,1,0,184.02,bu/acre,192.31,0.253,1,0.83,32.5,8.0,69.1,19,0.359,0.049,1,silt loam,7.01,0.597,1.88,0.375,0.72,0.488,0,-0.05,0.581,1,0,0,5,8,22.2,0,45,3,15582.45,0.761,0,0,8358.15,24,0.167,0,0,0,1,0,0,1,2,0.498,0.314,0.438,medium,low,medium,active_monitoring,extension_officer_dispatch,0,Main drivers: crop health stress; limited support coverage.,"Farmer risk is elevated and support coverage appears limited, so extension dispatch is recommended."
US001646,2024-25,2024-11,CT,Hartford,Northern Crescent,R02,CT FSA State Office,Hartford County FSA Office,40.6114,-71.7857,cooperative,166.3,soybeans,dairy_feed,78.7,1,0,0,0,49.26,bu/acre,49.89,0.516,1,0.55,33.5,-10.8,64.6,15,0.523,0.152,0,clay,5.9,0.46,2.4,0.609,0.726,0.702,0,0.11,0.711,0,0,0,4,6,14.9,0,8,11,8798.21,0.699,0,0,4476.4,12,0.184,0,1,0,0,0,0,1,2,0.378,0.286,0.402,medium,low,medium,active_monitoring,extension_officer_dispatch,0,Main drivers: delayed planting; limited support coverage.,"Farmer risk is elevated and support coverage appears limited, so extension dispatch is recommended."
US001647,2024-25,2025-01,MI,Saginaw,Northern Crescent,R02,MI FSA State Office,Saginaw County FSA Office,43.6221,-85.9468,cooperative,163.7,corn,,85.9,0,1,0,0,190.13,bu/acre,201.23,0.398,0,0.45,36.6,-12.2,62.9,1,0.46,0.042,0,sandy clay,5.71,0.44,2.39,0.651,0.727,0.788,0,0.33,0.768,0,0,0,3,3,27.7,3,30,12,6660.85,0.822,0,0,5349.54,23,0.132,0,1,0,0,0,0,0,1,0.429,0.284,0.254,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US001648,2024-25,2024-11,MN,Olmsted,Northern Crescent,R02,MN FSA State Office,Olmsted County FSA Office,46.4456,-93.7307,individual,196.5,dairy_feed,wheat,161.9,0,1,0,0,116.73,bu/acre,122.27,0.403,0,0.58,36.1,-5.0,62.5,13,0.378,0.159,0,sandy loam,5.7,0.681,4.29,0.777,0.436,0.673,0,0.02,0.723,0,0,0,3,0,33.2,2,39,12,9968.66,0.618,0,0,6677.71,40,0.268,0,1,0,0,1,0,0,2,0.509,0.354,0.378,medium,medium,medium,active_monitoring,monitor_only,0,Main drivers: delayed planting; repayment stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US001649,2024-25,2024-11,NH,Merrimack,Northern Crescent,R02,NH FSA State Office,Merrimack County FSA Office,44.072,-71.875,family_farm,298.0,soybeans,,227.8,0,1,0,0,46.76,bu/acre,48.84,0.323,1,0.34,29.5,14.5,65.6,15,0.355,0.38,0,sandy clay,6.66,0.468,2.5,0.284,0.652,0.61,0,-0.01,0.647,0,0,0,3,5,20.7,3,3,17,15363.44,0.484,1,0,12106.61,71,0.567,0,1,0,0,1,0,0,2,0.387,0.504,0.314,medium,medium,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting; repayment stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
